gelukm;gelukv;educm;heightm;BMIm;healthm;consm;extram;agreem;emom;autom;riskym;Agem;educv;heightv;BMIv;healthv;consv;extrav;agreev;emov;autov;riskyv;Agev
2;2;3;185;21,621622;3;0,366426;-0,767815;0,271239;0,702344;-0,881987;0,10573;36;2;162;18,289894;3;1,169113;0,06657;-0,342313;-0,550573;0,351746;0,12057;37
2,5;2;1;185;24,835646;4;0,108821;-1,053375;-0,148564;0,649452;-0,005116;-0,054869;43;1;167;27,609451;2;0,070694;0,056406;0,319416;-0,130485;0,125567;0,179117;40
2;1;2;189;23,515579;4;-0,166756;-0,520947;-0,283537;0,483266;-0,516812;0,383547;28;2;170;22,49135;4;1,17057;0,59605;-0,509592;0,321066;-1,433489;0,447191;30
2;1;2;184;20,971172;4;1,04626;-0,208334;0,045184;1,581163;-0,163598;0,344797;47;2;168;31,887754;3;0,902522;0,879644;0,232055;1,112603;0,109821;0,512337;39
2;2;2;183;22,694019;3;-0,743163;-0,50455;-0,441823;-0,043707;-0,386083;0,101282;40;2;168;28,344671;3;1,178098;-0,455203;1,769911;0,872622;1,847771;-0,033938;38
2;2;2;178;22,724403;4;-0,475116;0,046241;-0,025741;0,072229;-0,751258;0,052878;31;2;164;22,308149;3;0,327571;-0,218007;-0,564646;-0,993122;-0,441682;-0,061014;31
2;1;2;182;28,378216;4;-0,722279;-0,237353;-0,493721;0,705992;-0,925533;0,122995;39;2;178;24,618103;3;0,326114;-1,052392;-0,842034;-1,110271;-0,441682;0,162718;33
2;2;2;191;28,50799;3;-0,148785;0,860298;1,258533;1,251652;0,859703;0,368194;31;1;158;22,432302;3;0,098379;0,349181;0,477702;0,472119;0,927354;0,072045;33
2;2;2;198;24,742373;3;1,179555;0,330327;-0,314786;-0,627045;0,363799;0,095706;36;2;176;22,275311;2;0,080408;0,755718;-0,295194;0,704701;0,840217;0,146957;36
2;2;1;182;25,05736;3;-1,29723;-1,335986;-0,319;-0,237854;0,995005;0,294085;38;1;162;38,103947;3;-0,188368;0,04575;0,866257;0,286872;1,070089;0,088691;34
2;2;3;190;27,70083;3;-0,18764;0,595067;0,493573;0,438665;0,109821;-0,019822;31;2;176;25,826447;1;0,202533;0,065096;0,114814;-0,198341;-0,380057;-0,773158;28
2;2;1;170;24,913494;3;-0,18764;-0,238336;-0,248075;0,973909;-0,615956;0,224936;40;1;172;31,097891;3;0,594162;0,102313;-1,864791;-1,37381;-0,925533;-0,013166;38
2;3;2;180;27,777779;3;0,078951;-1,05141;0,180722;-0,348231;0,915301;0,188962;38;2;165;23,875114;3;0,615046;0,311473;0,75509;-0,29835;0,109821;0,123259;36
2;2;2;181;22,282593;3;0,615046;0,614413;-0,006149;0,299971;-0,374031;0,286527;38;2;168;22,321428;4;0,501907;0,500651;0,727563;1,041399;0,831904;0,265574;37
1;2;1;185;22,498175;3;-0,731993;-0,095556;-0,138768;0,464021;-0,07048;-0,053267;38;2;179;24,65591;4;0,090122;0,168693;-0,136908;0,735831;-0,147851;-0,053267;31
2;1,5;2;172;22,985397;3;0,101292;-0,258664;0,271239;1,112603;-0,318432;-0,052624;40;2;182;18,717546;3;0,070694;-0,362261;-0,025741;-0,000835;-0,231295;-0,015593;36
2;1;2;190;23,822714;3;-0,166756;0,879644;-1,032627;0,84175;-0,615956;0,249152;39;2;166;36,289738;3;0,099835;0,879644;-0,303129;0,179128;-0,441682;0,128409;34
2;2;2;173;25,059307;3;0,758784;-0,228171;1,258533;0,638609;0,689122;0,385478;41;2;168;23,384354;3;0,346999;-0,787161;0,200314;-0,604597;0,109821;0,346863;39
2;2;2;183;25,082863;2;0,614318;0,472124;-0,257871;-0,499467;-1,157738;0,212102;35;2;170;28,373703;3;0,461595;0,349181;0,253508;-0,902608;-0,606236;0,065192;29
2;1,5;2;178;22,724403;3;0,633746;-0,209808;-0,790701;0,662532;-0,683607;0,433435;40;2;164;25,28257;2;0,902522;0,879644;-1,474375;-1,383139;-0,860168;0,313531;40
2;2;2;174;23,120625;1;-0,18764;0,38689;1,535921;0,709518;0,859703;0,001109;36;2;161;30,477219;3;0,078951;-0,464875;1,258533;0,471594;0,605725;0,019957;38
1;1;2;190;21,606647;4;0,101292;0,594084;0,513164;1,098587;-0,441682;0,163322;30;2;173;23,388687;3;-0,476572;-0,465858;0,216185;0,197263;0,927354;0,329534;28
1;1;2;180;22,222221;4;0,348455;0,632776;-0,358183;-0,798169;0,351746;0,250939;28;3;175;26,12245;4;-0,874274;0,340491;0,618257;-0,219121;-0,209522;0,280934;33
2;1,5;2;183;22,395414;4;-0,046087;-0,106703;-0,745443;0,905321;-1,455262;0,057974;25;2;169;21,007668;3;-0,341092;-0,474548;0,616396;0,373261;0,546386;0,083498;23
2;1,5;2;191;22,75157;3;0,490736;0,34;0,997016;0,722245;0,788312;-0,001583;29;2;175;30,367348;2;0,213703;-0,067029;0,2731;-0,73375;-0,439395;-0,129783;26
2;2;2;183;21,499598;3;0,366426;-0,644381;-0,945266;0,240342;-0,17565;0,297633;45;1;159;23,733238;3;1,169113;0,330818;-0,164435;-0,486481;0,094074;0,147217;37
2;2;2;187;26,309017;3;0,096922;-0,938631;-0,414296;-0,10661;-0,120052;-0,236527;40;2;168;30,116213;3;0,892808;0,349673;0,981145;-0,69663;0,252556;0,173864;34
3;2;2;178;24,618103;1;1,169113;-1,174844;-1,204923;-0,996198;-0,733179;0,179918;47;2;160;21,875;3;0,499722;0,463925;0,998876;0,843395;0,484762;0,116322;40
2;2;2;182;23,54788;0;0,346999;-0,503567;-0,006149;0,336547;-0,374031;-0,17413;46;1;164;24,910767;3;0,347727;-0,085391;0,485637;0,00842;0,518587;0,066635;40
2;2;2;188;23,200542;3;-0,722279;0,055914;0,150276;0,912742;-0,80457;0,171641;28;2;174;23,781214;3;0,481023;0,065587;-0,443684;-0,674558;0,552413;0,430108;29
2;2;2;182;22,642193;3;0,099835;-0,787161;1,535921;1,639822;0,661323;0,106193;32;2;165;20,202021;3;0,634474;0,065587;-1,048497;-0,583267;-1,10812;0,214967;30
1;1;2;182;28,680111;3;0,366426;-0,776505;0,751369;0,991297;1,578046;-0,293634;30;2;168;28,344671;3;-0,370233;0,435398;0,587008;-0,989572;0,64329;-0,18372;27
2;2;3;185;25,420015;3;-0,455688;-1,602201;0,513164;0,310387;-0,640062;0,393777;31;3;176;22,598141;3;0,080408;-0,767815;1,032478;0,863176;0,617777;0,173864;31
1;1;3;165;24,609734;3;-0,895887;-0,47504;1,414958;0,761168;1,048317;0,443829;27;3;163;22,582708;3;-0,18764;0,188039;0,384266;0,396649;-0,253068;0,335992;27
2;2;2;180;22,222221;2;0,899608;-0,237353;-0,78698;-0,344161;-0,671554;0,097972;38;2;168;22,675737;3;-0,361248;0,046241;-0,041612;-0,711365;-0,878247;0,12494;36
2;2;2;184;29,536861;3;-0,597969;-0,086866;-0,269527;0,584994;-0,07048;0,237464;37;3;168;23,738663;4;0,365698;-0,39997;0,530896;1,108449;0,1279;0,056226;37
2;2;1;175;24,489796;3;-0,310493;-0,334225;-0,513313;0,063361;0,344313;0,340865;38;2;176;24,535124;3;-0,0932;0,472616;0,087287;-0,535663;0,242836;0,38347;32
2;1;2;169;22,058052;2;-0,474387;0,207876;0,170926;-1,064587;0,881476;0,331542;41;2;165;23,507805;4;-0,177926;0,340491;-0,546915;0,833002;-0,689633;0,295852;40
2;1;2;180;24,382715;3;0,366426;0,045259;0,997016;0,980444;0,462943;0,185975;31;2;180;30,864197;2;0,633017;-0,198661;0,735498;1,258966;1,113681;0,174585;30
1;2;2;176;24,857954;3;-0,165299;0,312455;0,668294;0,539789;0,704868;0,202958;46;1;178;26,196188;3;-1,183362;-0,615363;-0,372193;-1,513665;1,611872;0,425137;38
2;2;2;175;20,244898;3;-0,052888;0,05444;-1,335681;-0,70151;-0,677581;0,217532;38;2;170;31,141869;3;0,212246;-0,096047;0,997016;0,302914;1,224878;0,155618;33
2,5;2;2;180;25,925926;3;-0,179383;-1,621055;0,015796;0,794446;1,128021;0,413824;34;2;168;19,486961;3;0,901794;0,330818;-0,779045;-0,044932;-1,024723;0,293844;32
2;2;2;182;21,132713;3;-0,893701;0,34869;0,281035;0,762943;-0,621982;0,090293;45;2;156;28,353058;0;1,17737;0,321637;-1,014896;-0,012961;-0,538539;0,173864;35
1;1,5;2;180;30,864197;4;-0,457145;0,632776;-0,30685;0,710821;0,617777;-0,506693;36;2;158;22,432302;3;0,615775;0,623594;0,721488;-0,144573;0,357773;-0,036623;38
2;2;2;174;24,441803;4;-0,166756;-1,054358;1,016607;0,496974;1,490909;0,249438;38;2;167;24,740938;3;-0,064058;0,614413;0,616396;0,31614;0,109821;0,397848;37
2;2;2;183;24,784258;3;-0,054345;-0,06752;0,5211;0,533285;0,050482;0,378679;40;2;180;25,617285;3;0,634474;-0,52193;-1,345477;-0,033415;-0,374031;0,236383;39
2;1;2;178;24,618103;3;-0,999312;-0,788144;-0,545054;0,498246;-0,374031;0,135669;28;2;161;28,934069;3;0,327571;0,349181;-0,041612;-0,721913;-0,69566;0,329776;25
2;2;2;182;28,982006;3;0,040095;1,163238;-0,580517;-0,861011;-0,949638;0,374909;28;1;167;24,740938;3;0,901065;0,879644;-1,068089;0,684969;-0,628009;0,525103;33
2;1;2;182;24,151672;3;-0,464673;-0,057847;0,356739;0,440938;0,524614;0,042673;32;1;172;32,449974;4;-0,216053;-0,06752;0,598665;-0,211266;0,456963;-0,266588;38
2;2;2;176;30,668905;3;-0,723736;0,025913;0,290831;1,112603;-0,814336;0,3854;37;1;173;32,74416;3;0,89208;-1,316641;0,214324;-0,916826;1,357893;0,362058;31
1;1;3;194;23,647572;3;0,366426;0,026896;0,048905;1,24088;-1,421436;0,013341;35;3;183;20,603781;3;0,61359;0,330818;0,251647;0,089725;0,121873;0,138658;27
2;3;2;197;27,05558;3;-0,476572;-0,238336;0,251647;0,196719;0,43145;0,275239;28;2;172;20,281233;2;1,035089;-0,095556;0,477702;0,015418;0,673375;0,143586;26
3;2;2;180;27,777779;3;-1,370785;-2,587073;-0,47599;0,983842;-0,538539;0,165245;35;2;176;20,983988;3;0,615046;1,447815;-0,041612;-1,238715;-0,69566;0,942599;36
2;2;2;190;22,99169;3;1,436432;-0,37046;0,027453;0,382949;-1,058548;0,096771;29;3;173;21,718065;4;-0,475116;0,349181;0,180722;-0,194554;1,169279;0,169011;27
2;1;2;184;28,946125;3;-0,711837;0,037551;-0,269527;0,445827;-0,606236;0,155255;41;2;167;25,099501;3;0,348455;0,349181;0,477702;-0,326619;-0,199756;0,039567;36
2;1,5;2;186;24,569315;3;-0,064058;-1,469585;1,143645;0,584334;1,197078;0,461468;43;3;169;26,959841;4;1,025375;0,06657;1,284199;-0,289865;-0,304972;-0,031896;39
2;2,5;1;190;28,808865;2;-0,18764;-1,062164;0,287027;-0,816119;0,177472;-0,087697;38;1;169;28,71048;3;0,079679;-0,492911;0,764886;0,25031;0,425424;0,202313;39
2;2;2;185;20,452885;3;-0,207068;-0,237353;-0,267666;0,577836;0,443503;0,162895;38;2;165;26,446281;3;-0,18764;0,044276;0,196593;0,959066;1,169279;0,267338;34
2;2;3;176;28,40909;4;-0,443789;0,320163;-0,560925;0,238259;-1,219363;0,344035;32;3;172;22,309357;2;0,902522;0,198203;0,911515;0,036345;0,115847;0,22008;28
2;3;2;184;26,287807;3;-0,166756;0,614413;0,013443;0,545798;-1,123913;0,29256;45;2;160;27,34375;3;0,901065;0,312455;-0,00987;-0,926;-0,751258;0,173864;40
2;2;3;174;23,120625;3;-1,141593;-0,372917;0,653719;0,020519;0,354079;-0,023135;25;3;174;22,12974;3;0,768498;0,747028;0,14048;-0,183092;-1,064575;0,135267;23
1;1,5;2;187;25,737082;3;-0,331378;0,34869;1,119839;0,638383;0,534334;-0,016936;36;2;175;26,44898;3;-0,21751;-0,095064;-0,691684;-0,939494;-0,937585;0,25916;35
1;1;3;181;25,02976;4;-1,452138;-0,759125;1,90067;0,489671;2,284336;0,589051;47;3;170;20,761246;4;0,224145;0,189021;-0,78698;0,468742;-1,024723;0,643649;32
2;2;2;176;25,180784;2;0,366426;-1,052392;-0,790701;-0,3305;-0,485227;0,246168;38;2;174;25,102392;4;0,62476;0,480323;0,856461;0,744307;0,881476;0,08099;37
2,5;2;2;166;29,03179;4;-0,319479;-0,189971;0,063481;-0,433715;-1,082654;0,223187;27;2;163;28,604765;3;0,460138;-1,051901;0,513164;-0,438514;-0,032915;0,053641;27
2;3;2;182;22,038401;3;0,633017;-0,501601;-0,529184;0,076111;-0,17565;0,228205;32;2;170;29,065744;0;-0,104371;0,208367;0,21011;-1,839777;0,115847;0,069963;32
2;2;2;182;26,868736;4;0,633017;0,188039;0,459971;0,582224;0,075995;0,592698;41;2;170;35,294117;2;0,080408;-0,482256;0,180722;-0,772505;0,661323;1,68639;39
2;2;3;175;23,510204;3;0,574734;-0,464875;0,045184;-1,21504;-1,123913;0,131961;28;3;164;28,25699;2;0,193547;-0,483238;0,398276;-0,236414;0,360059;0,209554;28
2;1;2;171;29,068773;3;-0,681966;0,046241;1,535921;1,775224;1,732834;-0,008193;35;2;169;31,161373;3;1,458045;0,614413;0,751369;0,240018;0,605725;0,072049;31
1,5;1,5;1;190;22,160666;3;-0,72155;-0,759617;0,649998;1,297753;0,93338;0,177935;25;1;175;19,591837;3;-0,454231;-0,370951;-0,017806;0,446349;0,276662;-0,07424;21
2;1;2;170;21,799309;3;1,187084;0,292127;0,025592;1,657908;-0,374031;0,118283;36;2;170;27,681662;3;1,303865;0,728174;0,459971;0,402251;1,147507;0,369394;29
2;2;2;201;27,227049;3;0,358898;0,462451;0,868118;-0,502888;0,060202;0,420484;36;3;172;22,985397;3;0,081865;-0,181281;-0,096666;-0,222822;1,169279;0,047025;34
2;2;2;183;28,068918;3;0,080408;-0,900922;0,98908;0,248748;1,324068;0,376416;37;2;170;21,799309;3;0,769226;1,021441;-0,685609;-0,281051;-0,915813;0,232287;36
2;2;2;187;28,596758;3;0,901794;0,17984;-0,545054;-0,916472;-0,628009;0,269544;41;2;165;27,54821;3;0,060252;0,879644;0,077491;-0,975106;0,673375;0,192628;40
2;1,5;2;185;26,588751;3;-0,454231;-0,258664;0,029313;0,745811;0,201577;0,115215;33;2;172;20,281233;3;0,338013;-0,333581;-0,164435;-0,201609;-0,286893;0,100618;32
1;2;2;185;26,296566;4;-0,165299;0,879644;0,981145;0,963136;0,097768;-0,005987;36;2;171;21,545092;4;0,346999;0,898007;0,235776;0,204388;-0,132105;0,315461;33
2;2;2;185;26,880936;3;-0,301508;-1,034029;0,782617;1,057212;0,43145;0,328139;37;3;168;25,510204;3;0,222689;0,189021;0,747155;-0,123693;0,109821;0,162958;34
2;1,5;3;184;24,220226;4;-0,579998;-1,753179;0,166147;0,674534;-0,268814;-0,146096;32;3;169;23,808691;3;0,622575;0,614904;0,095222;-0,136355;-0,519099;0,413952;29
2;1;2;197;28,343941;3;-0,702851;0,471633;-0,779045;0,609796;-0,897734;0,331542;39;2;162;30,864197;4;-0,607683;0,481797;0,466045;0,72576;0,661323;0,457094;40
2;2;3;178;21,777554;3;-0,722279;-0,665201;0,643923;0,853882;-0,231295;-0,024713;31;3;174;19,817677;4;1,178827;0,737847;0,013443;0,876596;-1,052522;-0,047729;30
2;2;2;183;26,874496;3;0,603876;-0,939122;-0,027602;0,189569;0,524614;0,341567;35;2;163;23,711845;3;0,347727;0,329836;-0,562786;-0,355253;-0,816623;0,392175;32
2;1;2;180;27,777779;3;0,758784;-0,342915;-0,425952;-0,122651;0,066275;0,363765;40;2;162;24,386526;3;-1,697845;1,16373;-0,227425;-0,10645;0,732714;0,225216;38
1,5;2,5;2;183;26,277285;2;-0,454231;0,367544;-0,029462;0,628307;1,490909;-0,02299;35;2;169;28,010223;3;0,574734;1,466178;-0,802851;-1,263975;-1,433489;0,294805;33
2;2;3;175;26,12245;3;0,089393;-0,351606;1,266468;1,12167;1,097888;0,025451;35;2;172;21,295294;2;0,758056;-0,502093;0,150276;0,813513;-0,90376;0,136469;34
1;1;2;173;33,412411;3;0,490736;0,178366;-0,419878;0,854793;0,115847;0,165598;40;2;168;37,202381;2;0,192819;0,481797;0,321277;-0,60275;0,230783;0,100192;35
2;2;2;187;23,735308;3;-0,473659;-1,316641;0,75509;-0,19098;0,982952;0,31951;25;2;162;28,577961;3;-1,029182;-1,033047;0,75509;-0,180207;0,673375;0,202936;23
2;1;2;188;29,708014;3;0,61359;-1,734325;-1,058293;-0,377617;-0,677581;-0,693219;33;2;180;26,234568;2;-0,341092;0,055423;0,216185;-0,403588;0,645576;-0,21568;33
2;2;3;191;27,41153;3;0,910779;-1,042719;0,439321;0,950222;0,671968;-0,017476;36;2;173;26,06168;3;-0,245923;-0,218007;0,945682;-0,493579;1,466803;-0,053823;35
2;2;2;178;25,249338;3;0,080408;-0,484221;0,735498;0,303262;1,169279;0,309909;42;2;175;22,857143;4;0,080408;-0,767815;0,44224;0,061812;0,915301;0,181928;39
2;2;2;187;30,884499;3;-0,166756;0,065587;-0,232204;0,863127;-1,179511;0,280934;38;2;163;18,818924;3;0,615046;-1,032064;-0,338591;-1,106435;0,728974;0,068219;38
2;2;2;182;22,944088;4;-0,742435;0,604248;0,120888;1,231954;0,657629;0,322915;29;2;168;29,053288;3;1,292695;-0,473566;0,085426;-0,743259;0,363799;0,07341;31
2;2;2;178;28,405504;3;0,36497;0,312455;-0,045333;0,838506;0,673375;0,169973;42;2;170;23,529411;3;1,303137;-0,085883;0,634127;0,304559;0,369825;0,154614;39
2;2;2;168;29,407597;3;-0,331378;0,064604;0,630406;0,797119;0,822137;0,512294;39;2;168;20,904196;3;1,035089;0,34;0,745294;0,369883;0,484762;0,246026;37
1;1;2;183;22,395414;4;0,910779;0,747028;0,251647;1,244442;-0,203496;-0,449542;45;2;178;21,14632;3;1,026104;-0,208826;1,379496;0,420207;0,909275;-0,003264;40
1;1;2;170;26,643599;3;-0,18764;0,311473;0,235776;0,050495;-0,441682;0,081994;33;2;168;20,904196;4;0,367883;0,045259;0,981145;0,35828;0,296148;0,108379;29
1,5;1;2;180;28,395061;3;-0,046816;-0,806507;0,747155;0,776108;0,800365;0,173864;43;2;170;22,145329;3;0,758784;0,074769;-0,693544;-0,848498;-0,971411;0,173864;39
2;3;2;185;26,588751;3;-0,599426;-0,371443;-0,051407;0,240047;0,425424;0,538464;34;2;164;19,705532;2;1,035818;0,463434;0,130684;-0,479805;-0,943612;0,251941;30
2;2;1;178;25,880571;3;-0,908972;0,597032;0,516886;1,234345;-1,135966;-0,162981;36;2;174;29,396221;2;1,703752;1,996641;-0,671034;-2,453176;1,665183;0,533804;31
3;2;3;175;29,387754;2;-1,295773;0,026896;-0,057482;-0,398045;0,43145;0,228359;29;3;163;18,066168;3;0,62476;-0,654545;-0,15836;-0,164414;0,115847;0,278908;27
2;1;3;176;24,535124;3;1,435704;0,595067;-0,006149;0,863718;-0,993184;0,083596;33;2;179;20,598608;4;0,080408;0,880627;0,75509;0,563294;-0,144158;0,173864;32
2;2;3;180;26,543209;4;-0,89443;1,163238;0,735498;0,387988;0,816111;0,119951;33;2;160;23,4375;3;-0,762591;-0,644873;0,087287;0,168393;0,552413;0,051037;37
2;2;3;176;20,661158;3;0,901065;-0,768798;-0,806572;-0,473265;-1,191564;0,236581;35;2;168;21,967121;4;0,615046;1,163238;-0,806572;-1,249676;-0,374031;0,122476;35
2,5;2;2;186;28,326975;3;-0,473659;0,614413;-0,580517;-0,911792;-0,441682;0,18886;36;2;180;31,481482;3;0,778212;-0,095556;1,127774;0,028664;1,605845;0,323839;33
2;1;2;198;24,99745;3;0,110278;0,73883;1,908605;1,375184;1,030237;0,280934;38;3;182;24,151672;4;1,58017;0,879153;0,12647;0,197131;-1,185537;0,173864;34
2;2;2;201;21,534121;2;-0,238395;-1,231898;-1,446848;-1,459009;-1,582251;0,365668;34;2;180;19,753086;3;0,881637;-0,094573;0,6066;0,089544;0,159392;0,058414;34
2;2;3;186;23,413111;3;0,347727;-0,236861;0,634127;0,214899;-0,110332;0,082679;41;2;183;25,082863;3;0,212975;0,169184;-0,283537;0,008338;-0,683607;0,179598;28
2;1;2;178;25,249338;3;-0,720822;-1,033047;-0,006149;0,564054;0,499101;0,496995;35;2;163;24,464602;3;-0,741707;0,330818;0,75509;0,204436;-0,763311;-0,195103;30
2;2;2;191;24,122147;3;-1,029182;-0,199644;0,200314;0,153747;-0,144158;-0,132788;30;2;175;22,204082;3;-0,455688;0,047224;0,529035;1,112247;-0,386083;0,243339;29
2;2;2;187;28,310789;1;0,901065;-0,786178;-0,771109;-0,437044;-0,615956;0,445805;53;2;176;21,952478;2;0,080408;-0,484221;0,997016;0,06863;0,661323;0,278926;38
1;2;2;181;25,02976;3;-0,999312;0,20591;0,271239;0,640264;-0,655808;0,027581;40;2;180;23,765432;3;0,758784;0,065587;1,274404;0,234538;0,788312;0,214412;38
2;2;3;185;26,296566;3;-1,009754;-1,053375;0,251647;0,574471;-0,386083;0,155639;29;3;168;31,179138;3;0,758784;-0,2103;-1,595338;-1,199518;-1,389897;0,026734;31
2;2;2;178;23,04002;3;1,169113;-0,52193;-1,032627;0,845632;-1,489087;-0,220065;37;2;173;26,06168;3;0,595619;0,595067;-0,806572;-1,221052;-1,810717;-0,060565;31
2;1;2;185;26,588751;4;-0,031275;-1,336969;-0,362963;0,81277;-0,969124;0,074032;30;2;167;30,477966;3;-0,885444;0,50016;1,117978;0,077767;1,853797;0,181002;26
1;1;2;189;25,195263;3;-0,178655;-0,247026;-0,043472;0,772722;0,270635;0,520742;37;2;182;23,54788;3;0,635931;0,605231;1,397227;-0,00331;0,435143;0,612576;36
2;2;3;180;27,777779;3;0,89208;-0,757651;0,37447;0,337897;-0,358284;0,196882;34;2;176;19,369835;2;0,36497;0,065587;0,513164;0,606573;0,939407;0,075376;30
2;2;2;173;20,715694;3;0,615046;-1,052392;-0,212612;0,229413;-1,675415;0,145919;24;2;169;23,458563;3;1,167656;-1,052392;0,961553;0,834859;1,411205;-0,051704;22
2;2;3;179;27,776911;3;-1,276345;-1,336969;0,513164;0,449437;0,375852;-0,016936;22;3;180;24,074074;3;0,901065;-0,200627;-0,025741;-0,440099;-0,69566;0,065111;21
2;2;2;200;18,75;3;-1,050067;-2,435603;0,981145;0,172097;1,478856;0,19059;26;2;170;25,605536;3;1,437161;0,59605;0,513164;-0,440409;-0,386083;0,162351;23
1;2;2;185;21,037254;3;-0,412462;-0,503567;-0,303129;0,948883;-0,330485;0,173864;28;2;173;21,383942;3;0,099835;-0,502584;0,997016;0,585028;0,915301;0,346679;29
2;2;2;182;25,963047;3;1,169113;0,312455;0,033035;0,097844;-1,421436;0,554826;46;2;174;23,781214;3;0,61359;0,312455;-0,006149;0,35828;0,189524;0,44924;38
2;2;2;175;30,693878;3;0,078951;0,59605;0,461831;0,39245;0,419397;0,278046;30;2;170;25,259516;4;0,346999;-0,502584;0,75509;-0,170073;0,109821;0,095187;26
2;2;2;183;25,381468;3;0,099835;-0,218007;0,251647;0,702748;-0,132105;0,150689;24;2;165;26,078972;3;-0,454231;-0,522913;-1,08396;-0,989523;-0,683607;-0,058864;22
1;1;2;165;24,977043;3;-0,18764;-0,347353;0,735498;0,475241;0,351746;0,074833;43;2;164;24,538965;3;0,612133;0,065587;0,009722;0,207679;-0,374031;0,049731;38
2;2;2;185;33,60117;3;-1,279259;-1,923503;-1,55194;0,579064;-0,405523;-0,291592;34;2;175;42,448978;2;-1,316658;1,712064;0,422648;-0,362651;1,522401;-0,31856;37
2;1;2;181;26,861206;2;0,901065;-1,355332;-0,842034;-0,205582;-0,386083;0,775039;24;2;170;25,951557;3;0,61359;1,145858;0,47026;0,544214;1,665183;0,173864;24
2;1,5;2;195;26,298489;4;-0,723736;-0,486187;0,251647;0,150196;0,62983;0,113311;26;2;168;24,801588;3;0,059523;0,59605;-0,545054;-0,447461;-0,683607;-0,125187;25
2;2;2;195;21,56476;3;0,345542;0,045259;-0,790701;0,357642;-0,120052;0,084239;28;3;178;21,461937;3;0,901065;-0,767815;0,029313;0,588675;-1,179511;0,105653;29
3;3;2;192;23,057726;2;-0,18764;-1,886778;1,258533;-0,433752;1,478856;0,146116;26;2;165;22,038567;2;0,615046;0,046241;0,774682;-0,184277;-0,132105;0,183691;25
2;1;2;191;21,106878;2;-0,168212;-0,52193;0,790552;0,994931;-0,020909;0,094624;37;2;174;39,635353;3;1,17057;0,028861;0,513164;-0,404255;-1,005237;-0,109472;33
1;2;3;192;25,227865;3;-0,722279;-0,239318;0,232055;0,727725;0,221017;0,179279;28;3;176;27,440599;3;1,169113;-0,483238;0,251647;-0,176964;0,375852;0,110946;27
2;2;2;184;29,536861;3;-0,741707;-1,070755;-0,025741;0,068985;0,741027;0,399429;30;2;174;23,781214;3;-0,24738;0,632776;0,774682;-1,225007;-0,330485;0,337213;27
2;2;2;180;30,864197;3;-1,030639;-0,237353;0,477702;0,574827;1,23693;0,117785;21;2;170;32,871971;3;0,61359;0,349181;-1,864791;-1,113139;-1,235109;0,441679;23
2;2;3;198;22,44669;4;0,901065;-0,541275;0,306701;0,855693;-1,489087;0,125343;27;2;163;24,464602;2;0,387311;-0,255716;-0,061203;-1,363749;-0,398136;0,312814;26
2;2;3;206;23,329248;3;-0,475116;-1,070755;0,774682;0,185946;-0,949638;0,148481;28;2;165;20,56933;3;0,329028;0,385907;1,535921;0,085937;1,788433;0,135707;23
2;2;2;176;23,889463;4;-0,168212;0,312455;0,75509;0,724482;0,673375;0,096271;37;2;168;20,549887;3;0,326114;-0,750435;-0,842034;-1,003089;0,487048;0,119928;38
2;1,5;2;182;20,528921;3;-0,190554;-0,502584;0,497294;0,952175;0,860406;0,185593;26;2;169;33,262142;4;0,346999;0,898007;-0,513313;-0,294703;-1,247162;0,18425;25
2;1;2;186;23,991213;3;-0,168212;-0,805524;-1,310015;0,172049;-1,433489;0,260161;41;2;172;26,027582;4;-0,496;-0,21899;0,180722;-0,472653;1,169279;0,106012;39
1;1;3;188;22,06881;3;0,367883;-0,21899;0,251647;0,984325;-0,640062;0,564651;29;2;174;26,423571;3;0,36934;0,879644;0,029313;0,060912;-0,615956;0,34173;29
2;2;2;187;24,021276;3;0,633017;-0,503567;1,535921;0,211206;0,970899;0,451445;24;2;162;22,10029;2;-0,207068;0,046241;0,235776;-0,202223;-0,441682;0,210679;25
1;2;2;180;27,160494;3;-0,969442;-0,825852;-1,325885;0,564362;-1,123913;0,209554;29;2;168;29,053288;3;1,169113;-0,767815;0,473981;-0,31968;0,859703;0,173864;30
2;2;2;180;29,320988;4;-0,475116;-0,238336;-0,78698;-0,234562;-1,235109;-0,184938;30;2;176;29,054752;3;0,327571;0,898007;-0,287258;-0,601944;-0,441682;0,543693;30
